"ID","Regen_Plot","DBH..cm.","type","Species","X3.yr","X4yr","X5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11.yr","seed_veg_plant","tallest_ht_cm","tallest_age","tallest_lastyr_cm","number_sprouts","age","possibly_survived_fire"
1352,"ANT1202292","6.7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",440,27,15,NA,NA,NA
1353,"ANT1200110","3","c","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",460,16,32,NA,NA,NA
1354,"ANT1200110","2","c","PIJE",NA,NA,NA,NA,NA,NA,1,NA,NA,"S",NA,9,NA,NA,NA,NA
1355,"ANT1200110","2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,11,NA,NA,NA,NA
1356,"ANT1200110","1","c","PIJE",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",NA,5,NA,NA,NA,NA
1357,"ANT1200110","1","c","PIJE",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",NA,5,NA,NA,NA,NA
1358,"ANT1200110","1","c","PIJE",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",NA,5,NA,NA,NA,NA
1359,"ANT1200110","2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",340,13,15,NA,NA,NA
1360,"ANT1200119","3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,13,NA,NA,NA,NA
1361,"ANT1200119","7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",500,18,30,NA,NA,NA
1362,"ANT1200119","7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,15,NA,NA,NA,NA
1363,"ANT1200119","7","c","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",490,13,25,NA,NA,NA
1364,"ANT1200119","2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,11,NA,NA,NA,NA
1365,"ANT1200138","3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1366,"ANT1200138","7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,21,NA,NA,NA,NA
1367,"ANT1200138","2.5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1368,"FRD1200069","1","c","PIPO",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",NA,5,NA,NA,NA,NA
1369,"FRD1200069","1","c","PIPO",NA,1,NA,NA,NA,NA,NA,NA,NA,"S",NA,4,NA,NA,NA,NA
1370,"FRD1200069","1.5","c","PIPO",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",NA,5,NA,NA,NA,NA
1371,"FRD1200069","1","c","PIPO",1,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,3,NA,NA,NA,NA
1372,"FRD1200069","1","c","PIPO",NA,1,NA,NA,NA,NA,NA,NA,NA,"S",NA,4,NA,NA,NA,NA
1373,"FRD1200069","1.5","c","PIPO",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",180,5,24,NA,NA,NA
1374,"FRD1200069","1.5","c","PIPO",NA,1,NA,NA,NA,NA,NA,NA,NA,"S",NA,4,NA,NA,NA,NA
1375,"FRN1200029","5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",420,24,12,NA,NA,NA
1376,"FRN1200308","7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",250,15,14,NA,NA,NA
1377,"BUT1200113","7","c","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",340,12,15,NA,NA,NA
1378,"BUT1200144","3","c","PIMO3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",280,14,30,NA,NA,NA
1379,"BUT1200146","","c","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",350,13,18,NA,NA,NA
1380,"BUT1200057","1.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",190,15,12,NA,NA,NA
1381,"BUT1200057","1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,15,10,NA,NA,NA
1382,"BUT1200057","1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,1,NA,"S",140,10,9,NA,NA,NA
1383,"SLD1200070","1","c","ABCO",NA,NA,NA,NA,NA,2,NA,NA,NA,"S",190,8,12,NA,NA,NA
1384,"SLD1200070","3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",350,12,14,NA,NA,NA
1385,"SLD1200117","2.5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",270,15,10,NA,NA,NA
1386,"SLD1200149","7.4","c","PICO",NA,NA,NA,NA,2,NA,NA,NA,1,"S",300,12,22,NA,NA,NA
1387,"SLD1200270","4.8","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",270,20,15,NA,NA,NA
1388,"SLD1200272","4.2","h","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",400,22,16,NA,NA,NA
1389,"SLD1200301","6.5","h","QUKE",NA,NA,NA,NA,NA,1,NA,NA,3,"S",600,15,70,NA,NA,NA
1390,"SLD1200401","1","c","PICO",NA,NA,NA,NA,NA,NA,1,NA,NA,"S",160,9,6,NA,NA,NA
1391,"SLD1200416","3","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1392,"ZSM1200003","3","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",274,28,15,NA,NA,NA
1393,"ZSM1200005","","c","PSMA",NA,NA,3,NA,NA,NA,NA,NA,NA,"S",210,5,23,NA,NA,NA
1394,"ZSM1200006","","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,2,2,"S",320,20,20,NA,NA,NA
1395,"ZSM1200006","","c","PSMA",NA,NA,1,1,NA,NA,NA,NA,NA,"S",190,6,180,NA,NA,NA
1396,"ZSM1200010","1","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",200,17,14,NA,NA,NA
1397,"ZSM1200013","1","c","PSMA",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",170,5,25,NA,NA,NA
1398,"ZSM1200013","1","c","PIMO3",NA,NA,1,NA,NA,NA,NA,NA,NA,"S",200,5,15,NA,NA,NA
1399,"ZSM1200020","3","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,12,NA,NA,NA,NA
1400,"ZSM1200021","3.5","c","PSMA",NA,NA,NA,NA,1,NA,NA,NA,NA,"S",202,7,19,NA,NA,NA
1401,"ZSM1200022","4","c","PSMA",NA,NA,NA,NA,NA,NA,NA,1,NA,"S",320,10,12,NA,NA,NA
1402,"ZSM1200023","2","c","PSMA",NA,NA,NA,NA,NA,1,NA,NA,NA,"S",192,8,9,NA,NA,NA
1403,"ZSM1200026","","h","QUCH2",NA,NA,NA,NA,NA,NA,9,NA,NA,"S",150,9,22,NA,NA,NA
1404,"ZSM1200029",".5","h","CEMO2",NA,NA,NA,NA,NA,NA,1,NA,NA,"S",164,9,18,NA,NA,NA
1405,"ZAC1200003","1","h","CEMO2",NA,NA,NA,NA,NA,NA,1,NA,NA,"S",220,9,22,NA,NA,NA
1406,"ZAC1200003","1","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,1,1,"S",270,15,16,NA,NA,NA
1407,"ZAC1200004","1.5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",330,15,30,NA,NA,NA
1408,"ZAC1200099","2","h","CEMO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1409,"ZAC1200099","1.5","h","CEMO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1410,"ZAC1200099","4","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1411,"ZAC1200121","2","h","QUJO3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1412,"ZAC1200121","1.5","h","QUJO3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1413,"ZAC1200262",".1","h","CEMO2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",230,11,41,NA,NA,NA
1414,"ZAC1200270","1","h","QUJO3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1415,"ZAC1200270",".5","h","CEMO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1416,"ZAC1200270","2","h","CEMO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,4,NA,NA,NA,NA
1417,"ZAC1200270","3.5","h","QUJO3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1418,"ZAC1200275","6","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1419,"ZAC1200275","7","h","QUJO3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1420,"ZAC1200275","2","h","CEMO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1421,"ZAC1200293","2","c","JUCA7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1422,"PWR1300104",".3","h","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",160,15,10,NA,NA,NA
1423,"PWR1300104","6.5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",390,30,24,NA,NA,NA
1424,"PWR1300292","2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",260,15,19,NA,NA,NA
1425,"PWR1300292",".8","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,1,NA,"S",155,10,6,NA,NA,NA
1426,"PWR1300292",".5","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",400,18,30,NA,NA,NA
1427,"PWR1300292","5.6","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1428,"PWR1300291","1.6","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",560,30,14,NA,NA,NA
1429,"PWR1300291","2.7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S
S
S",NA,11,NA,NA,NA,NA
1430,"PWR1300291","4.0","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S

S",NA,11,NA,NA,NA,NA
1431,"PWR1300291","5.9","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S
S",NA,11,NA,NA,NA,NA
1432,"PWR1300291","2.7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1433,"PWR1300291","6.3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1434,"PWR1300291","5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1435,"PWR1300291",".3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1436,"PWR1300291","17.3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1437,"PWR1300291","9.0","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1438,"PWR1300291","7.3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1439,"PWR1300291","2.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1440,"PWR1300291","0.9","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1441,"PWR1300291","5.0","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1442,"PWR1300291","2.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1443,"PWR1300291","3.0","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1444,"PWR1300291","2.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1445,"PWR1300291","3.0","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1446,"PWR1300291","6.5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1447,"PWR1300291","3.0","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1448,"PWR1300291","6","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1449,"PWR1300291","2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1450,"PWR1300291","5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1451,"PWR1300291","3.4","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1452,"PWR1300291","4","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1453,"PWR1300291","15.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1454,"PWR1300291","7.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1455,"PWR1300309","5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1456,"PWR1300309","5.2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1457,"PWR1300309","6.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",590,27,29,NA,NA,NA
1458,"PWR1300309","0.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1459,"PWR1300309","2.1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1460,"PWR1300309","5.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1461,"PWR1300309","1.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1462,"PWR1300309","2.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1463,"PWR1300309","7.0
7.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1464,"PWR1300309","6.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1465,"PWR1300309","2.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1466,"PWR1300309","2.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1467,"PWR1300309","2.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1468,"PWR1300309","1.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1469,"PWR1300309","1.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1470,"PWR1300309","1.6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1471,"PWR1300309","1.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1472,"PWR1300309","1.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1473,"PWR1300309","1.9","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",200,16,6,NA,NA,NA
1474,"PWR1300309","1.7","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1475,"PWR1300308","2.6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",450,28,17,NA,NA,NA
1476,"PWR1300308","2.4","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1477,"PWR1300308","0.2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",146,12,12,NA,NA,NA
1478,"PWR1300308","1.1","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S
S",NA,NA,NA,NA,NA,NA
1479,"PWR1300308","0.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1480,"PWR1300308","2.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1481,"PWR1300308","3.5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1482,"PWR1300308","1.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1483,"PWR1300308","6.8","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",460,25,27,NA,NA,NA
1484,"PWR1300308","1.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1485,"PWR1300308","0.9","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1486,"PWR1300308","1.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1487,"PWR1300308","6.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1488,"PWR1300308","5.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1489,"PWR1300548","2.3
2.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",300,7,11,NA,NA,NA
1490,"PWR1300548","5.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1491,"PWR1300548","0.5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",155,25,10,NA,NA,NA
1492,"PWR1300548","1","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1493,"PWR1300548","1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1494,"PWR1300548","1.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1495,"PWR1300548",".7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1496,"PWR1300548","7.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1497,"PWR1300548","7.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1498,"PWR1300546","6.9","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",400,25,7,NA,NA,NA
1499,"PWR1300546","2.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1500,"PWR1300546","2.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1501,"PWR1300546","3.9","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1502,"PWR1300546","4.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1503,"PWR1300546","2.0","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1504,"PWR1300546","1.9","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1505,"PWR1300546","3.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1506,"PWR1300546","5.1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1507,"PWR1300569","6.6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",400,29,10,NA,NA,NA
1508,"PWR1300569","6.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1509,"PWR1300569","3.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1510,"PWR1300569","6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1511,"PWR1300569","6.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1512,"PWR1300569","6.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1513,"PWR1300569","7.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1514,"PWR1300569","3.9","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1515,"PWR1300571","4.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,24,10,NA,NA,NA
1516,"PWR1300572","6.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S
S
S",250,30,8,NA,NA,NA
1517,"PWR1300572","1.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1518,"PWR1300572","2.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1519,"PWR1300572","7.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1520,"PWR1300572","2.0","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",195,17,8,NA,NA,NA
1522,"PWR1300103","1.4","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S
S",390,25,26,NA,NA,NA
1523,"PWR1300103","3.8","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1524,"PWR1300103","4.9","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1525,"PWR1300103","4.2","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1526,"PWR1300103",".5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1527,"PWR1300103",".4","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1528,"PWR1300112",".5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",165,14,14,NA,NA,NA
1529,"SPA1010001","7","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",700,20,NA,NA,NA,NA
1530,"SPA1010001","2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",150,16,NA,NA,NA,NA
1531,"SPA1010001","4.5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",480,15,NA,NA,NA,NA
1532,"SPA1010001","6","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",410,12,NA,NA,NA,NA
1533,"SPA1010001",".6
6.25","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,15,NA,NA,NA,NA
1534,"SPA1010001","6.25","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",710,18,NA,NA,NA,NA
1535,"SPA1010002","1.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S
S",180,11,NA,NA,NA,NA
1536,"SPA1010002","3.1","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,14,NA,NA,NA,NA
1537,"SPA1010002","1.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",200,10,NA,NA,NA,NA
1538,"SPA1010002","3.8","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",400,13,NA,NA,NA,NA
1539,"SPA1010002","1.2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,10,NA,NA,NA,NA
1540,"SPA1010002","1.4","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,10,NA,NA,NA,NA
1541,"SPA1010002","6.9","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",550,16,NA,NA,NA,NA
1542,"SPA1010003","4.8","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",340,21,NA,NA,NA,NA
1543,"SPA1010006","7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",380,18,NA,NA,NA,NA
1544,"SPA1010009","7.4","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",250,17,NA,NA,NA,NA
1545,"SPA1010009","2.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,12,NA,NA,NA,NA
1546,"SPA1010009","4.2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",190,14,NA,NA,NA,NA
1547,"SPA1010011","4.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,18,NA,NA,NA,NA
1548,"SPA1010011","4.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",230,14,NA,NA,NA,NA
1549,"SPA1010016","5.4","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",240,16,NA,NA,NA,NA
1550,"SPA1010018","4","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,14,NA,NA,NA,NA
1551,"SPA1010018","5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",300,12,NA,NA,NA,NA
1552,"SPA1010018","5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",250,16,NA,NA,NA,NA
1553,"SPA1010018","3.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",200,14,NA,NA,NA,NA
1554,"SPA1010018","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,11,NA,NA,NA,NA
1555,"SPA1010018","2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",140,14,NA,NA,NA,NA
1556,"ANT1200094","4.4","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
