"Regen_Plot","Fire","ID","Date","Observers","Year.of.Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG..BASAL..10.","LITT","CWD","SHRUB","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY.VEG","TREE_live.only","BAF","BA.Total1","BA.Live1","BA.Dead1","seed_tree_distance_general","fire.prefix","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2.15","fire_killed_trees_15.30","fire_killed_trees_30.45","fire_killed_trees_45.60","fire_killed_trees_60.","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","dominant_shrub_ht_cm","entered_by","entered_on","Year","firesev","dist.to.low","fire.abbr","X5yr","fire.year","notes","survey.years.post","elev.m","rad.march","x","y","tmean.post","ppt.post","ppt.post.min","tmean.normal","ppt.normal","perc.norm.ppt","perc.norm.ppt.min","diff.norm.ppt","diff.norm.ppt.min","diff.norm.tmean","diff.norm.ppt.z","diff.norm.ppt.min.z","diff.norm.tmean.z","diff.norm.tmean.max.z","diff.norm.tmean.JJA.mean.z","diff.norm.tmean.DJF.mean.z","diff.norm.tmean.JJA.max.z","diff.norm.tmean.DJF.min.z","ppt.plot.1.","ppt.plot.2.","ppt.plot.3.","ppt.plot.4.","rain.post.min","rain.post.mean","snow.post.min","snow.post.max","snow.post.mean","snow.plot.1.","snow.plot.2.","snow.plot.3.","snow.plot.4.","rain.plot.1.","rain.plot.2.","rain.plot.3.","rain.plot.4.","snow.normal","rain.normal","tot.neg.ppt.anom","tmean.post.early","ppt.post.early","ppt.post.min.early","tmean.normal.early","ppt.normal.early","perc.norm.ppt.early","perc.norm.ppt.min.early","diff.norm.ppt.early","diff.norm.ppt.min.early","diff.norm.tmean.early","diff.norm.ppt.z.early","diff.norm.ppt.min.z.early","diff.norm.tmean.z.early","diff.norm.tmean.max.z.early","diff.norm.tmean.JJA.mean.z.early","diff.norm.tmean.DJF.mean.z.early","diff.norm.tmean.JJA.max.z.early","diff.norm.tmean.DJF.min.z.early","ppt.plot.1..early","ppt.plot.2..early","ppt.plot.3..early","ppt.plot.4..early","rain.post.min.early","rain.post.mean.early","snow.post.min.early","snow.post.max.early","snow.post.mean.early","snow.plot.1..early","snow.plot.2..early","snow.plot.3..early","snow.plot.4..early","rain.plot.1..early","rain.plot.2..early","rain.plot.3..early","rain.plot.4..early","snow.normal.early","rain.normal.early","tot.neg.ppt.anom.early","seed.tree.any","FORB"
"PWR0900202","POWER",510,"8/19/2009 0:00:00","kw/bs",2004,"1609","WGS84 UTM zone 10",738491.65,4264383.77,131,52,"gran","",10,0,50,20,15,11,20,5,NA,2,0,"1",4,"",NA,NA,0,0.5,2,1,1,"Cheatgrass +, LOCR +, Thistle -",NA,NA,NA,20,40,20,20,17.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,30,"PWR","Y",2004,"",5,7363.3646437176,7363.3646437176,738491.65,4264383.77,12.6613854979863,1337.1681593598,809.66305643323,12.4960760184326,1184.32478792396,1.12905528364712,0.68364950619037,152.843371435837,-374.66173149073,0.165309479553667,0.572134934406512,-0.819957329598561,-0.000149416663908752,0.384630524356276,0.823332745711227,0.0694817530366645,1.37722006078285,-0.167679436064986,1556.36912532469,1645.47229632147,809.66305643323,NA,502.83818721785,873.28012997388,0,0,0,0,0,0,NA,1034.41067606225,1082.59152664154,502.83818721785,NA,0,394.834597130846,0,12.4897045592578,1600.92071082308,1556.36912532469,12.4960760184326,1184.32478792396,1.35175817237549,1.31414046315192,416.59592289912,372.04433740073,-0.00637145917480098,1.26818106640905,1.15060890041978,-0.000602484710748668,0.117809376224051,0.771280964247422,0.18806234758749,1.37722006078285,0.060462552102234,1556.36912532469,1645.47229632147,NA,NA,1034.41067606225,1058.5011013519,0,0,0,0,0,NA,NA,1034.41067606225,1082.59152664154,NA,NA,0,394.834597130846,0,17.87,20
"PWR0900206","POWER",403,"6/30/2009 0:00:00","kw/bs",2004,"1278","WGS84 UTM zone 10",734693.07,4264056.66,202,65,"gran","",50,5,30,15,0,0,10,NA,NA,30,0,"1",5,"",NA,NA,0,1,6,0,6,"",NA,NA,NA,20,120,0,120,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,32.5160378256868,"PWR","Y",2004,"",5,7949.01397514249,7949.01397514249,734693.07,4264056.66,12.8359563743984,1330.47587205716,801.561009132605,12.680040679087,1161.53956151825,1.14544171902169,0.690084983489399,168.936310538912,-359.978552385645,0.155915695311366,0.572470741598863,-0.828759825351815,-0.000141746364551745,0.363083371148656,0.83180442100452,0.0832379354890999,1.40541066583916,-0.185904809369637,1553.83641081836,1636.03019622052,801.561009132605,NA,501.618773855573,864.375655721991,0,0,0,0,0,0,NA,1022.36779094374,1069.14040236666,501.618773855573,NA,0,385.072286993608,0,12.6758768963093,1594.93330351944,1553.83641081836,12.680040679087,1161.53956151825,1.37312008678783,1.33773868949185,433.39374200119,392.29684930011,-0.00416378277770058,1.2730860250742,1.16420985936951,-0.000565837789397763,0.129820193195276,0.798720759428279,0.217809307918468,1.40541066583916,0.0993191197641171,1553.83641081836,1636.03019622052,NA,NA,1022.36779094374,1045.7540966552,0,0,0,0,0,NA,NA,1022.36779094374,1069.14040236666,NA,NA,0,385.072286993608,0,35,20
"PWR0900207","POWER",402,"6/30/2009 0:00:00","kw/bs",2004,"1277","WGS84 UTM zone 10WGS84 UTM zone 10",734891.52,4264067.31,134,58,"gran","",0,0.5,50,50,0.5,40,5,NA,NA,20,5,"1",4,"",NA,NA,0,1,5,3,2,"",NA,NA,NA,20,100,60,40,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,7324.70220654756,7324.70220654756,734891.52,4264067.31,12.872028510595,1330.17521017044,801.594071732498,12.7150255406804,1161.35756096899,1.14536233703994,0.690221598130106,168.817649201453,-359.763489236492,0.157002969914632,0.573084940964516,-0.827986132625338,-0.000134149346393774,0.365125305736081,0.835968464189957,0.0821953382222396,1.40717695361252,-0.191108825129133,1553.60149556261,1635.33006321622,801.594071732498,NA,501.420062664375,864.267329801538,0,0,0,0,0,0,NA,1022.27973595553,1069.10219078471,501.420062664375,NA,0,384.671285071976,0,12.7132750234822,1594.46577938941,1553.60149556261,12.7150255406804,1161.35756096899,1.37293270649485,1.33774605494138,433.108218420425,392.24393459362,-0.00175051719820019,1.27362047775944,1.16530453182558,-0.000554945516462605,0.137998894100255,0.802119311825713,0.218847419897927,1.40717695361252,0.09247764119807,1553.60149556261,1635.33006321622,NA,NA,1022.27973595553,1045.69096337012,0,0,0,0,0,NA,NA,1022.27973595553,1069.10219078471,NA,NA,0,384.671285071976,0,6,5
"PWR0900209","POWER",515,"8/26/2009 0:00:00","kw/bs",2004,"1644","WGS84 UTM zone 10",735498.99,4264084.41,218,80,"gran","",15,10,50,20,5,37,10,0,NA,0,0,"1",5,"",NA,NA,0,1,1,1,0,"Plot on bank of road, next to stream.",NA,NA,NA,20,20,20,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0.417154973490696,"PWR","Y",2004,"",5,7165.64417129684,7165.64417129684,735498.99,4264084.41,13.011845860063,1329.1871819025,801.6465156533,12.8463905371109,1160.89672130402,1.14496591945702,0.690540769856616,168.29046059848,-359.25020565072,0.165455322952068,0.574884183925281,-0.825654931081143,-0.000104579826679288,0.372760112827571,0.849303257580173,0.0837881673680344,1.41258514943072,-0.206730159815698,1552.83018529207,1633.08484476213,801.6465156533,NA,500.801081973251,863.902494112564,0,0,0,0,0,0,NA,1021.98554468101,1068.92085568343,500.801081973251,NA,0,383.3283142193,0,12.8581784041807,1592.9575150271,1552.83018529207,12.8463905371109,1160.89672130402,1.37217849425723,1.33761268922165,432.06079372308,391.93346398805,0.0117878670697511,1.27515374142849,1.16862186915739,-0.000512543224452769,0.170170982684246,0.81352244382899,0.229047330959901,1.41258514943072,0.0733526767162367,1552.83018529207,1633.08484476213,NA,NA,1021.98554468101,1045.45320018222,0,0,0,0,0,NA,NA,1021.98554468101,1068.92085568343,NA,NA,0,383.3283142193,0,18,5
"PWR0900214","POWER",401,"6/30/2009 0:00:00","kw/bs",2004,"1266","WGS84 UTM zone 10WGS84 UTM zone 10",734701.14,4263860.83,187,70,"gran","",1,0.5,84,10,5,50,25,NA,NA,10,30,"1",3,"",NA,NA,0.5,1.5,6,3,3,"Thistle, Cheatgrass",NA,NA,NA,20,120,60,60,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0,"PWR","Y",2004,"",5,7713.81740524298,7713.81740524298,734701.14,4263860.83,13.0100683305948,1329.60071315678,800.944918641772,12.8464771267688,1156.50572909113,1.14967066717575,0.692555945461001,173.094984065647,-355.560810449358,0.163591203826,0.571666461524723,-0.829555143665591,-0.000129185989784164,0.363959109989273,0.835996859162944,0.0838565195352204,1.40492103107664,-0.193956651018665,1553.15230317317,1634.70491765539,800.944918641772,NA,501.475498763436,863.948644808862,0,0,0,0,0,0,NA,1022.0455212799,1068.32491438325,501.475498763436,NA,0,383.233185435657,0,12.8529621053688,1593.92861041428,1553.15230317317,12.8464771267688,1156.50572909113,1.37822802803313,1.34296983067585,437.42288132315,396.64657408204,0.00648497860004937,1.27227726411988,1.16419816373181,-0.00054560181153536,0.145450195676972,0.802752869929253,0.222763104812163,1.40492103107664,0.091716883688779,1553.15230317317,1634.70491765539,NA,NA,1022.0455212799,1045.18521783157,0,0,0,0,0,NA,NA,1022.0455212799,1068.32491438325,NA,NA,0,383.233185435657,0,4,9
"PWR0900215","POWER",400,"6/30/2009 0:00:00","kw/bs",2004,"1267","WGS84 UTM zone 10",734864.27,4263846.37,214,40,"gran","",0.5,10,50,30,10,31,10,NA,NA,1,0,"1",4,"",NA,NA,0.5,1.5,1,1,0,"Moved plot location off of road cut.",NA,NA,NA,20,20,20,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,7349.03449208521,7349.03449208521,734864.27,4263846.37,13.0722429772849,1329.29198866679,800.905531501344,12.9064188520549,1155.49255933345,1.15041155213808,0.693129111937639,173.799429333345,-354.587027832106,0.165824125229999,0.5719501970157,-0.829123339180604,-0.00011872186183317,0.366216942330826,0.84129962047307,0.0832977509767694,1.40730133799726,-0.200524720005893,1552.95706494387,1634.01336955517,800.905531501344,NA,501.295274615465,863.822971538745,0,0,0,0,0,0,NA,1021.97355734207,1068.2000826587,501.295274615465,NA,0,382.545260412628,0,12.9171294078196,1593.48521724952,1552.95706494387,12.9064188520549,1155.49255933345,1.3790527722383,1.34397842063102,437.99265791607,397.46450561042,0.0107105557646996,1.27248696511385,1.16502220916421,-0.000530022178742559,0.156869879682634,0.807496037176341,0.2252089864681,1.40730133799726,0.0841825122702298,1552.95706494387,1634.01336955517,NA,NA,1021.97355734207,1045.08682000038,0,0,0,0,0,NA,NA,1021.97355734207,1068.2000826587,NA,NA,0,382.545260412628,0,6,10
"PWR0900219","POWER",520,"6/30/2009 0:00:00","kw/bs",2004,"1269","WGS84 UTM zone 10",735707.66,4263889.65,222,21,"gran","",0,0.5,90,5,5,71,20,NA,NA,0,0,"1",5,"",NA,NA,0,1,2,0,2,"cheat grass present; area logged and low slash; LOCR present 5%",NA,NA,NA,20,40,0,40,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,21.1022297623713,"PWR","Y",2004,"",5,7223.28191269862,7223.28191269862,735707.66,4263889.65,13.2421616120312,1328.19437253839,801.069841766377,13.0639545416171,1154.03483151073,1.15091359140319,0.694147022163714,174.159541027659,-352.964989744353,0.178207070414134,0.573952243202394,-0.826291810679402,-7.63431241608509e-05,0.377337022910984,0.859860841439704,0.0878164981536813,1.415468002208,-0.222466831072159,1552.31434134171,1631.19893450708,801.069841766377,NA,500.445226345723,863.420606226878,0,0,0,0,0,0,NA,1021.77401595116,1068.04257638375,500.445226345723,NA,0,380.276857925463,0,13.0941748164557,1591.75663792439,1552.31434134171,13.0639545416171,1154.03483151073,1.37929687602293,1.34511914108311,437.721806413665,398.27950983098,0.0302202748386495,1.27407427014329,1.16930046805812,-0.000469452566922142,0.203658915293281,0.823624362969028,0.242958162766602,1.415468002208,0.0608639374066382,1552.31434134171,1631.19893450708,NA,NA,1021.77401595116,1044.90829616745,0,0,0,0,0,NA,NA,1021.77401595116,1068.04257638375,NA,NA,0,380.276857925463,0,30,0.5
"PWR0900220","POWER",519,"6/30/2009 0:00:00","kw/bs",2004,"1276","WGS84 UTM zone 10",735362.17,4263797.87,102,46,"gran","",0,0.5,80,10,10,50,20,0,NA,0,0,"1",5,"",NA,NA,0,2,2,0,2,"Heavy slash; photo 1275 - the whole area. Oak sprouting. No seed source. LACE present",NA,NA,NA,20,40,0,40,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,29.8334169784959,"PWR","Y",2004,"",5,7020.89890830764,7020.89890830764,735362.17,4263797.87,13.2721939294831,1328.37742375231,800.779020980302,13.0946822334074,1152.6148545464,1.15249028633687,0.694749870541483,175.762569205907,-351.835833566098,0.177511696075666,0.572644607132297,-0.827928469347942,-8.02724031410894e-05,0.374335860210748,0.858396021222997,0.0871187035866039,1.41553024835705,-0.219557342352688,1552.43621639545,1631.91703388117,800.779020980302,NA,500.741148277075,863.445456277525,0,0,0,0,0,0,NA,1021.79102472325,1067.80419583225,500.741148277075,NA,0,380.396128961122,0,13.1242826008197,1592.17662513831,1552.43621639545,13.0946822334074,1152.6148545464,1.38136049423456,1.34688201377241,439.56177059191,399.82136184905,0.0296003674122503,1.27293114537242,1.16743547624011,-0.000472920719633285,0.199509636883394,0.823527465031197,0.240456726556249,1.41553024835705,0.063466257898689,1552.43621639545,1631.91703388117,NA,NA,1021.79102472325,1044.79761027775,0,0,0,0,0,NA,NA,1021.79102472325,1067.80419583225,NA,NA,0,380.396128961122,0,200,10
"PWR0900222","POWER",547,"7/6/2009 0:00:00","kw/bs",2004,"1293","WGS84 UTM zone 10",737106.88,4263939.28,253,28,"gran","",5,0.5,94,1,0,89,5,NA,NA,0,0,"1",5,"",NA,NA,0,0.5,0,0,0,"",NA,NA,NA,20,0,0,0,24.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2,0,"PWR","Y",2004,"",5,5904.236767456,5904.236767456,737106.88,4263939.28,12.6994378533529,1331.57016994022,804.606211419407,12.5344707084852,1155.96294537071,1.15191423330027,0.696048445706341,175.607224569509,-351.356733951303,0.164967144867667,0.572223097318045,-0.823986447674147,-0.000141484702325706,0.381104422529482,0.82403627220318,0.0809384962183463,1.3853383170667,-0.174519472252441,1554.43130025068,1635.67299815057,804.606211419407,NA,501.168721160013,867.145708980784,0,0,0,0,0,0,NA,1026.98265882816,1073.28574695418,501.168721160013,NA,0,382.10676718016,0,12.5316152247462,1595.05214920063,1554.43130025068,12.5344707084852,1155.96294537071,1.37984712709723,1.34470685801454,439.089203829915,398.46835487997,-0.00285548373904909,1.27032786981414,1.1627015016109,-0.000586136660277632,0.125532570892641,0.779582375731699,0.20866748045374,1.3853383170667,0.0777387034778386,1554.43130025068,1635.67299815057,NA,NA,1026.98265882816,1050.13420289117,0,0,0,0,0,NA,NA,1026.98265882816,1073.28574695418,NA,NA,0,382.10676718016,0,24.37,0.5
"PWR0900223","POWER",543,"8/24/2009 0:00:00","kw/bs",2004,"1629","WGS84 UTM zone 10",737304.22,4263942.97,264,35,"gran","",20,1,45,20,15,35,5,2,NA,0,0,"1",3,"",NA,NA,0,0.5,2,0,2,"",NA,NA,NA,20,40,0,40,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0,"PWR","Y",2004,"",5,6288.04233106059,6288.04233106059,737304.22,4263942.97,12.5603129589531,1332.4554103489,805.359174972874,12.4028145672597,1157.38412414421,1.15126463423208,0.69584432529552,175.071286204691,-352.024949171336,0.1574983916934,0.571551676715031,-0.823860206096881,-0.000161790717504344,0.380333666196008,0.813987061659993,0.0771247954271363,1.37817997688241,-0.160471672688384,1554.99004405912,1637.01701201471,805.359174972874,NA,501.437282803344,868.013998077098,0,0,0,0,0,0,NA,1028.15483171457,1074.44987971338,501.437282803344,NA,0,382.822917921788,0,12.3870879427343,1596.00352803691,1554.99004405912,12.4028145672597,1157.38412414421,1.37897478870036,1.34353842567947,438.619403892705,397.60591991491,-0.0157266245253993,1.26925761812099,1.16068028620872,-0.000620379168358213,0.102417448178155,0.768258431015839,0.195923029484896,1.37817997688241,0.0814373398447963,1554.99004405912,1637.01701201471,NA,NA,1028.15483171457,1051.30235571397,0,0,0,0,0,NA,NA,1028.15483171457,1074.44987971338,NA,NA,0,382.822917921788,0,17.77,5
"PWR0900224","POWER",544,"8/24/2009 0:00:00","kw/bs",2004,"1630","WGS84 UTM zone 10",737702.14,4263955.85,72,30,"gran","",10,15,45,20,5,10,30,5,NA,0,0,"1",4,"",NA,NA,0,0.5,6,1,5,"Invasives: Cheatgrass +.  Dead CADE & PIPO mid-size in area.",NA,NA,NA,20,120,20,100,13.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,16.6304597904357,"PWR","Y",2004,"",5,5766.37248571389,5766.37248571389,737702.14,4263955.85,12.3513803544903,1334.24534348823,806.884984643167,12.2061081524855,1160.45992506296,1.14975563970108,0.695314820629751,173.785418425266,-353.574940419793,0.145272202004833,0.570242167156335,-0.823543109273127,-0.000192293011719137,0.379461218282923,0.798597394169309,0.07091178103325,1.36632305350793,-0.139651379310279,1556.10591963732,1639.74512618419,806.884984643167,NA,501.9799144507,869.770232948133,0,0,0,0,0,0,NA,1030.51435890681,1076.81642548689,501.9799144507,NA,0,384.340003043681,0,12.1697999017564,1597.92552291076,1556.10591963732,12.2061081524855,1160.45992506296,1.37697604923674,1.34093895534815,437.465597847795,395.64599457436,-0.0363082507290517,1.26713480537107,1.15660782636891,-0.000672200455013034,0.0687496191205072,0.750524351406734,0.176193361205015,1.36632305350793,0.0853422600974418,1556.10591963732,1639.74512618419,NA,NA,1030.51435890681,1053.66539219685,0,0,0,0,0,NA,NA,1030.51435890681,1076.81642548689,NA,NA,0,384.340003043681,0,13.46,5
"PWR0900225","POWER",545,"8/24/2009 0:00:00","kw/bs",2004,"1631","WGS84 UTM zone 10",737904.41,4263964.07,118,45,"gran","",15,5,35,30,5,25,5,10,NA,10,50,"1",4,"",NA,NA,0,1.5,4,1,3,"",NA,NA,NA,20,80,20,60,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,1.61476947343908,"PWR","Y",2004,"",5,6193.53004371791,6193.53004371791,737904.41,4263964.07,12.5510358145522,1335.15389253226,807.660601980761,12.3994388443886,1162.13956092994,1.14887569223087,0.694977289418212,173.01433160232,-354.478958949179,0.151596970163567,0.569589277199361,-0.823359746512937,-0.00016444486830176,0.382645052978049,0.81168254811522,0.0727494616390215,1.37268592846257,-0.156433106714642,1556.66656552975,1641.13451008627,807.660601980761,NA,502.255231173309,870.663553114593,0,0,0,0,0,0,NA,1031.71112992344,1078.02429824703,502.255231173309,NA,0,385.096821847802,0,12.3758395327994,1598.90053780801,1556.66656552975,12.3994388443886,1162.13956092994,1.37582489363719,1.33948332701462,436.76097687807,394.52700459981,-0.0235993115891997,1.26606378905551,1.15453673931619,-0.000627084856329655,0.099831579912078,0.763174751181966,0.187340745815853,1.37268592846257,0.0737766758360949,1556.66656552975,1641.13451008627,NA,NA,1031.71112992344,1054.86771408524,0,0,0,0,0,NA,NA,1031.71112992344,1078.02429824703,NA,NA,0,385.096821847802,0,1.42,5
"PWR0900233","POWER",521,"6/30/2009 0:00:00","kw/bs",2004,"1274","WGS84 UTM zone 10",735709.92,4263696.27,269,42,"gran","",2,2,55,40,1,5,40,NA,NA,30,0,"1",4,"",NA,NA,0,1,1,0,1,"20% slash; cheat grass +; LOCR +",NA,NA,NA,20,20,0,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,5.14772575930692,"PWR","Y",2004,"",5,6617.6802343579,6617.6802343579,735709.92,4263696.27,13.3618299806702,1327.55899192632,800.496412844618,13.1751224579561,1150.70027975871,1.15369659265634,0.69566022267108,176.858712167606,-350.203866914092,0.186707522714068,0.572473473967888,-0.82767356222941,-5.91552170798694e-05,0.380544843419205,0.865842608899826,0.092680611721625,1.41812360292357,-0.228502326117347,1552.06624690384,1630.11431603049,800.496412844618,NA,500.304869973837,863.074907043586,0,0,0,0,0,0,NA,1021.66477707125,1067.25507408567,500.304869973837,NA,0,378.838081918068,0,13.2170883321117,1591.09028146716,1552.06624690384,13.1751224579561,1150.70027975871,1.38271477764896,1.34880148567383,440.390001708455,401.36596714513,0.0419658741556006,1.27254699206654,1.1688792522139,-0.000443662860548967,0.223349995691345,0.830031309596032,0.253272080641112,1.41812360292357,0.0554304060572798,1552.06624690384,1630.11431603049,NA,NA,1021.66477707125,1044.45992557846,0,0,0,0,0,NA,NA,1021.66477707125,1067.25507408567,NA,NA,0,378.838081918068,0,10,10
"PWR0900236","POWER",546,"8/24/2009 0:00:00","kw/bs",2004,"1634","WGS84 UTM zone 10",737711.25,4263754.89,96,44,"gran","",10,5,65,15,5,41,15,0,NA,0,0,"1",4,"",NA,NA,0,1,1,1,0,"",NA,NA,NA,20,20,20,0,16.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,0,"PWR","Y",2004,"",5,7075.32399313025,7075.32399313025,737711.25,4263754.89,12.4716702148281,1334.28890372692,806.791250683452,12.3180485601266,1155.79380189296,1.15443507444115,0.69804081780166,178.495101833964,-349.002551209508,0.153621654701467,0.568086937989678,-0.825072733191852,-0.000171347137262641,0.383172185250976,0.804921581911579,0.0779220446607224,1.36929702307132,-0.146826870931194,1556.74603256222,1639.3294279351,806.791250683452,NA,502.00742531728,869.679944431317,0,0,0,0,0,0,NA,1030.8092529274,1076.22315504927,502.00742531728,NA,0,382.214093388597,0,12.2941492183977,1598.03773024866,1556.74603256222,12.3180485601266,1155.79380189296,1.3826322027609,1.34690636860362,442.2439283557,400.95223066926,-0.0238993417288995,1.26466677358044,1.15561239648613,-0.000640193001481806,0.0899228483108283,0.757087270723707,0.19029650245668,1.36929702307132,0.0847072504601623,1556.74603256222,1639.3294279351,NA,NA,1030.8092529274,1053.51620398833,0,0,0,0,0,NA,NA,1030.8092529274,1076.22315504927,NA,NA,0,382.214093388597,0,16.19,10
"PWR0900242","POWER",526,"7/1/2009 0:00:00","kw/bs",2004,"1289","WGS84 UTM zone 10",735312.13,4263480.84,89,29,"gran","",0,0,65,20,15,40,20,NA,NA,0,0,"1",5,"",NA,NA,0,1,8,0,8,"thistle & LACE +; tall grass outcompeting seedlings",NA,NA,NA,20,160,0,160,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,3,2.60846121166833,"PWR","Y",2004,"",5,6503.17722290664,6503.17722290664,735312.13,4263480.84,13.3967813591531,1327.26617556429,799.812922880359,13.2061715577915,1149.05440525544,1.15509428404239,0.696061839389195,178.211770308846,-349.241482375081,0.190609801361568,0.570566020753151,-0.829962408866596,-5.99339464897212e-05,0.379433997497179,0.864397972481571,0.0967011020464581,1.41895791095544,-0.222404315276852,1551.78907807304,1630.19652573946,799.812922880359,NA,500.570442634537,862.860255935669,0,0,0,0,0,0,NA,1021.48637911,1066.52394606247,500.570442634537,NA,0,378.890651374915,0,13.2521250968276,1590.99280190625,1551.78907807304,13.2061715577915,1149.05440525544,1.38461050636899,1.35049225778658,441.93839665081,402.7346728176,0.0459535390361019,1.27083023556303,1.16673393983258,-0.000444034730546788,0.221815444710265,0.830399092333627,0.256253810708113,1.41895791095544,0.0607746550126666,1551.78907807304,1630.19652573946,NA,NA,1021.48637911,1044.00516258623,0,0,0,0,0,NA,NA,1021.48637911,1066.52394606247,NA,NA,0,378.890651374915,0,60,5
"PWR0900244","POWER",531,"7/1/2009 0:00:00","kw/bs",2004,"1292","WGS84 UTM zone 10",735715.05,4263494.28,225,47,"gran","",5,10,50,30,5,18,27,NA,NA,40,0,"1",5,"",NA,NA,0,1.5,3,1,2,"LACE invasive",NA,NA,NA,20,60,20,40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,4,30,"PWR","Y",2004,"",5,7261.50452746826,7261.50452746826,735715.05,4263494.28,13.4489553974521,1326.89083454453,799.89750353026,13.2540436566098,1148.56889092218,1.15525576657328,0.696429713404502,178.32194362235,-348.67138739192,0.194911740842299,0.570934590230334,-0.829106341624678,-4.30761761919675e-05,0.384444703308293,0.870849387778377,0.0991365368019269,1.42062745765182,-0.231898695821257,1551.80401367828,1628.97098642505,799.89750353026,NA,500.155380542809,862.712103465236,0,0,0,0,0,0,NA,1021.54954617157,1066.43138368133,500.155380542809,NA,0,377.834476620174,0,13.3068706640531,1590.38750005167,1551.80401367828,13.2540436566098,1148.56889092218,1.38466879315768,1.35107613129966,441.818609129485,403.2351227561,0.0528270074432999,1.27095505615784,1.1684519369771,-0.000420546688328143,0.241271809349509,0.835486496139792,0.264654153113519,1.42062745765182,0.0521310504235385,1551.80401367828,1628.97098642505,NA,NA,1021.54954617157,1043.99046492645,0,0,0,0,0,NA,NA,1021.54954617157,1066.43138368133,NA,NA,0,377.834476620174,0,15,5
